B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11
1316.0375,1427.7079,1677.5094,1450.5562,2023.8918,3817.4978,4452.6455,4722.721,4739.756,3117.558,2116.2817
1309.6449,1417.4288,1662.0156,1438.7207,2006.5576,3795.8723,4431.4194,4709.5513,4720.6543,3103.647,2102.5295
1301.6342,1403.685,1641.7391,1421.8545,1984.2817,3780.2068,4422.3066,4693.26,4715.84,3086.337,2082.9595
1273.3864,1368.2887,1612.8951,1427.0571,1928.7673,3824.782,4652.4287,4919.3003,4910.73,2995.8982,1983.4143
1293.7435,1387.461,1621.9668,1404.1371,1962.2087,3768.0042,4421.4966,4700.249,4716.3105,3064.0217,2061.999
1270.0094,1364.8525,1610.3147,1423.8557,1920.0737,3839.8826,4693.402,4963.3955,4945.104,2984.1663,1971.459
1277.4092,1361.0343,1586.3271,1372.353,1923.1018,3764.8254,4446.163,4728.083,4742.592,3025.4153,2023.1101
1268.9253,1347.6213,1567.86,1355.9741,1900.666,3748.7708,4440.7705,4722.1514,4735.5137,2995.5986,2000.3953
1267.5402,1362.682,1606.6965,1419.7507,1903.952,3845.3264,4726.944,4990.048,4970.6934,2962.4785,1954.6841
1262.3215,1336.7902,1551.2599,1342.4175,1879.6149,3720.8726,4419.065,4700.8726,4707.865,2962.2817,1979.4718
1252.0332,1325.0332,1526.7904,1326.7106,1843.8008,3655.0269,4345.3486,4630.5146,4635.036,2907.1152,1947.7521
1251.3153,1321.3455,1516.6317,1323.2283,1836.0187,3624.2043,4308.6733,4590.9336,4602.3857,2894.665,1943.9264
1264.258,1358.3605,1601.0397,1402.0585,1874.0314,3860.1086,4786.6846,5035.584,5016.0146,2921.1943,1923.6813
1252.5394,1327.2449,1514.7355,1340.7137,1837.1847,3564.56,4228.9097,4502.9834,4526.698,2898.3506,1958.7375
1254.716,1331.4724,1517.8231,1354.1104,1844.8793,3545.7534,4205.2485,4480.8574,4502.9355,2912.9146,1975.0458
1258.8434,1339.2756,1525.9113,1372.1357,1859.6785,3529.6638,4178.445,4461.286,4477.9385,2935.4624,1999.3069
1261.9315,1358.9098,1606.8932,1398.2583,1872.3651,3892.415,4849.0996,5094.278,5073.7705,2921.1877,1920.3807
1264.0997,1349.9502,1538.2938,1393.9834,1877.0094,3515.1018,4152.134,4437.462,4451.1787,2965.2876,2028.485
1270.8746,1361.373,1553.6715,1419.5658,1902.8705,3504.116,4127.257,4415.3657,4424.3657,3010.09,2069.567
1261.7256,1359.791,1612.8503,1401.8274,1880.265,3911.474,4875.2495,5128.942,5100.5,2936.0115,1927.1248
1277.1179,1366.8319,1563.6012,1437.9614,1926.4081,3496.785,4112.525,4402.8286,4408.6753,3058.0679,2109.7473
1284.1776,1378.4839,1578.9802,1462.9274,1952.5171,3493.6396,4098.81,4379.942,4394.733,3105.4485,2149.6936
1262.61,1363.9305,1620.0581,1410.0632,1891.1317,3915.1265,4877.1836,5128.004,5105.283,2953.4358,1937.6608
1290.6971,1390.8568,1596.747,1487.7449,1979.7593,3493.611,4089.1443,4369.7324,4386.2324,3153.9233,2189.7676
1297.217,1399.8452,1611.6366,1505.9377,2002.0364,3500.6055,4092.055,4368.079,4388.5723,3192.3967,2221.082
1263.6649,1368.1183,1626.2977,1417.8849,1900.4792,3914.1785,4872.5386,5120.05,5101.0137,2966.4678,1947.0892
1302.9022,1405.7888,1621.6992,1517.2997,2019.7325,3510.202,4099.929,4381.9854,4397.182,3222.5234,2245.407
1308.5219,1413.1487,1632.7017,1529.765,2034.3909,3518.734,4104.917,4388.393,4399.8545,3244.0105,2263.9138
1265.86,1371.807,1631.4409,1423.9834,1911.2283,3913.251,4859.8433,5110.2344,5090.0903,2981.5156,1958.664
1313.1246,1421.191,1642.8848,1543.6832,2050.1755,3523.6438,4103.4287,4389.084,4399.929,3267.081,2284.0332
1318.4191,1428.2479,1651.9554,1555.5125,2062.4502,3524.3723,4096.885,4392.6475,4397.305,3281.726,2298.9658
1267.7327,1373.1471,1634.7731,1428.257,1922.3202,3914.941,4851.5107,5101.0303,5083.2725,3000.9182,1971.8052
1323.5317,1434.977,1658.1884,1563.9885,2070.1665,3522.4631,4090.516,4377.438,4390.567,3289.1228,2308.8481
1329.8298,1443.2366,1667.2894,1574.6981,2081.5632,3522.6182,4093.4927,4364.844,4388.5205,3299.4285,2321.0642
1337.9009,1453.4786,1682.7133,1583.4181,2092.2336,3548.3484,4128.594,4409.6265,4419.0356,3297.7424,2321.123
1274.1658,1381.774,1650.7772,1442.7327,1959.2041,3930.3057,4834.9204,5095.4736,5073.264,3059.686,2011.9056
1339.6683,1458.4725,1687.7938,1582.7576,2093.282,3563.71,4146.8706,4421.142,4434.6655,3282.7368,2311.3047
1339.2981,1461.5776,1692.4596,1577.1086,2087.6252,3588.1655,4176.0146,4461.0205,4460.2227,3254.9856,2288.4524
1277.8525,1389.9698,1662.65,1453.8318,1981.757,3940.1733,4821.976,5083.1484,5064.702,3095.9968,2037.0737
1337.427,1460.6694,1691.6456,1566.371,2074.4631,3609.629,4207.744,4499.782,4490.0713,3217.7576,2255.741
1335.0355,1447.9081,1678.022,1537.7555,2050.9321,3631.9573,4245.53,4539.68,4527.1465,3165.419,2209.6196
1280.9554,1395.5623,1668.973,1460.4855,1998.914,3935.7532,4791.4473,5052.058,5036.7344,3123.6794,2058.143
1331.3724,1432.6847,1660.9481,1505.5996,2026.6047,3651.775,4279.0737,4585.2676,4561.165,3118.7532,2165.4368
1284.31,1399.7996,1675.5856,1466.905,2017.2996,3931.8872,4762.2534,5030.5137,5011.4897,3155.19,2080.882
1318.763,1410.6466,1634.6383,1455.7307,1979.2776,3680.051,4333.55,4639.4946,4615.335,3035.7537,2087.6912
1311.8523,1396.411,1618.4225,1427.3538,1953.9053,3688.0469,4355.484,4664.805,4633.796,2992.7617,2049.2517
1288.2318,1403.4376,1681.4346,1473.0447,2035.5654,3933.3638,4739.9375,5021.058,4991.7227,3187.7537,2103.3909
1306.6895,1387.5348,1607.7799,1414.106,1938.1318,3682.0674,4357.74,4668.837,4635.491,2967.4705,2027.3396
1291.3496,1406.8627,1687.7107,1479.7253,2051.3726,3935.0073,4724.796,5010.414,4977.126,3215.693,2122.7524
1296.9834,1378.4797,1592.2585,1394.8474,1915.6262,3654.7102,4333.427,4640.486,4609.7227,2931.0105,1999.1848
1283.056,1362.3956,1556.8765,1380.1641,1863.6272,3516.6626,4133.3477,4390.895,4391.133,2786.0674,1916.323
1275.7341,1351.8899,1545.5472,1366.5026,1851.2668,3528.1816,4158.4434,4416.964,4417.1016,2785.9866,1907.4954
1268.0527,1339.7609,1533.56,1351.4596,1837.9233,3542.8406,4186.532,4447.1636,4447.264,2785.438,1898.6046
1290.5985,1372.6611,1568.9281,1393.7977,1877.2472,3505.197,4110.934,4372.317,4366.8486,2790.68,1927.1793
1295.0712,1413.2562,1698.7051,1490.9038,2072.908,3940.659,4710.6255,5001.1445,4963.6216,3253.8525,2148.4758
1259.8127,1329.9111,1523.4927,1338.3462,1823.6527,3558.1704,4212.336,4483.023,4474.0522,2781.6401,1888.2552
1295.3741,1372.5596,1588.3461,1387.8156,1918.7959,3663.2808,4337.975,4651.0903,4616.796,2936.686,2000.4363
1297.595,1382.0198,1579.891,1405.7238,1891.0353,3499.5295,4096.7974,4359.0986,4350.789,2798.5793,1938.8857
1253.2355,1322.2345,1514.2676,1328.2874,1812.0996,3567.0,4226.072,4509.4795,4491.3184,2777.7356,1881.113
1304.1831,1391.8933,1591.1266,1419.0618,1903.8191,3491.9612,4079.8965,4342.4624,4333.5356,2804.1675,1949.3306
1247.7645,1318.3381,1507.6857,1322.7687,1803.1711,3569.1223,4232.536,4517.581,4500.807,2774.3662,1876.8195
1241.8878,1314.6853,1501.1807,1317.5348,1793.9065,3568.7446,4240.8203,4529.892,4510.238,2772.2908,1873.4922
1317.0594,1410.3701,1610.5454,1442.6621,1924.975,3480.732,4058.0896,4312.3525,4309.2334,2818.7227,1969.4369
1298.5343,1419.5437,1709.6268,1503.0062,2095.8337,3948.4917,4698.6987,4980.335,4952.5435,3293.3606,2175.1995
1322.7874,1417.0923,1617.9979,1451.4875,1932.1556,3476.8984,4051.3142,4302.919,4302.3735,2824.1504,1977.6193
1239.7716,1311.6874,1495.1433,1313.4963,1787.1921,3565.6968,4245.192,4534.6147,4514.22,2769.301,1871.1901
1292.8984,1379.3068,1601.8756,1396.4963,1933.142,3697.8196,4371.7646,4676.6655,4648.6816,2955.7979,2007.602
1328.0145,1421.3029,1623.4543,1458.5145,1940.057,3472.8506,4040.0383,4295.3633,4290.7085,2828.476,1985.8538
1291.942,1379.6643,1604.7657,1396.5875,1938.3741,3714.6755,4390.799,4697.745,4669.1826,2963.6726,2007.7212
1300.5759,1423.0062,1717.1611,1511.841,2112.6123,3952.9075,4686.234,4964.127,4940.4863,3324.261,2196.68
1242.6328,1303.2207,1482.5251,1302.75,1772.9309,3557.1245,4250.3433,4545.6274,4513.88,2761.7793,1865.4048
1291.055,1371.2284,1599.0747,1387.8048,1938.1714,3737.782,4418.355,4726.6396,4701.675,2969.8018,2002.3094
1247.5228,1304.9181,1481.4762,1305.2428,1769.221,3540.362,4232.7593,4524.581,4492.973,2751.976,1863.2272
1290.1517,1366.9813,1595.4324,1382.0083,1936.1133,3746.7556,4428.6797,4737.362,4711.1924,2969.685,1999.2079
1303.0481,1426.7102,1725.4309,1520.0806,2131.7437,3959.0073,4675.4287,4951.906,4928.524,3356.7156,2219.4937
1447.602,1553.8031,1750.1844,1624.7078,2060.2175,3403.6426,3910.172,4116.402,4112.912,2867.686,2098.974
1450.25,1555.4707,1752.6401,1627.7605,2063.359,3404.7688,3911.1465,4114.2153,4112.2666,2870.0461,2101.7039
1255.3849,1308.247,1482.693,1309.4813,1770.5249,3526.5654,4212.548,4506.9214,4471.297,2744.8848,1864.7759
1445.1888,1553.3008,1749.6847,1624.1711,2058.1245,3403.1816,3912.25,4119.703,4114.888,2866.1265,2097.222
1451.9347,1553.834,1751.3538,1626.5394,2062.6514,3402.8506,3909.1619,4110.739,4109.5386,2867.9958,2100.191
1442.7969,1550.9077,1747.1865,1621.43,2056.006,3404.1533,3914.627,4123.094,4118.3193,2864.282,2094.6196
1347.0737,1451.3458,1649.6334,1494.9678,1955.4279,3403.7769,3950.7632,4200.3135,4189.322,2812.0623,2009.218
1454.8455,1549.762,1748.4165,1623.1263,2061.672,3400.3508,3906.9812,4120.4824,4107.1772,2864.0166,2097.9102
1266.8568,1322.0955,1493.3298,1324.277,1779.6296,3503.607,4176.8267,4466.05,4432.9316,2741.578,1873.8112
1304.9363,1428.0146,1729.8601,1524.7954,2145.8372,3962.9175,4666.6357,4942.4883,4918.593,3383.0115,2237.5803
1288.9489,1368.1063,1596.7216,1381.3065,1933.6309,3752.342,4429.829,4733.235,4719.8477,2972.3484,1999.3535
1456.9215,1551.3693,1750.6161,1625.4874,2060.703,3395.6936,3900.456,4113.998,4098.9897,2857.7344,2095.1997
1278.2583,1339.7925,1510.1868,1345.8309,1794.4066,3482.5032,4141.8726,4421.6724,4394.332,2743.4866,1887.1556
1433.388,1546.8766,1744.1868,1615.5715,2051.7966,3406.7644,3926.3237,4137.11,4126.2085,2859.4814,2086.4192
1306.4723,1427.3458,1730.9739,1526.0742,2151.4807,3965.3354,4662.088,4936.7314,4911.2207,3395.8484,2246.116
1288.7849,1367.6461,1598.3215,1379.2892,1933.3048,3753.289,4428.9497,4738.405,4720.69,2976.0605,2001.5386
1457.1812,1550.6946,1748.207,1623.5269,2057.8074,3399.4897,3905.8115,4122.257,4108.5396,2856.8945,2093.5466
1429.7207,1543.027,1740.9647,1611.0062,2047.6781,3411.7134,3935.1453,4149.3394,4135.893,2857.7727,2081.3447
1290.5736,1362.4274,1534.2251,1373.9534,1815.0228,3463.6929,4105.594,4380.9106,4353.31,2749.3506,1904.247
1457.2231,1551.8092,1749.3859,1625.2513,2058.4233,3396.1418,3900.6245,4124.0186,4103.6426,2855.54,2094.4514
1289.9689,1367.5375,1600.6383,1378.186,1935.763,3757.8005,4433.8193,4740.0894,4722.572,2983.5134,2005.8098
1426.7728,1538.2821,1736.8683,1605.7126,2043.5446,3415.3142,3939.444,4159.8633,4141.0967,2856.5073,2077.9243
1455.8318,1554.7767,1750.4486,1628.1952,2058.6438,3394.6863,3896.1838,4122.222,4101.1826,2854.6719,2095.1567
1360.4838,1466.5997,1658.1233,1512.4952,1954.5236,3356.3093,3893.9749,4144.096,4127.935,2791.4084,2018.1024
1303.7417,1383.721,1557.251,1400.2272,1838.971,3456.0508,4083.0986,4350.836,4326.619,2756.9968,1921.3942
1453.8951,1558.7404,1752.54,1631.9802,2060.6,3383.8203,3880.7747,4107.408,4083.9907,2850.6013,2096.329
1291.28,1368.2966,1603.7064,1378.6794,1940.4637,3769.2905,4443.669,4746.8384,4731.856,2994.5198,2011.7551
1365.6953,1470.2228,1660.2394,1517.6415,1957.8684,3352.2239,3888.1772,4137.685,4120.7812,2793.9875,2024.0787
1309.0487,1428.0819,1734.8165,1528.2094,2152.8218,3963.0269,4651.4165,4930.454,4896.5337,3398.687,2248.917
1451.9668,1560.7645,1752.8372,1634.5051,2059.6567,3369.0466,3865.0789,4092.1162,4066.417,2845.141,2096.5415
1416.1754,1518.736,1717.7067,1581.2474,2026.8142,3427.193,3959.3862,4188.3467,4165.288,2850.5615,2062.5513
1317.7341,1404.1703,1579.8774,1425.2814,1862.0862,3451.4507,4065.5972,4330.482,4305.4297,2764.3853,1937.4216
1293.6587,1369.6453,1607.0208,1379.5477,1945.0623,3779.1711,4450.561,4756.417,4739.145,3006.2002,2019.1017
1370.9897,1475.4165,1663.6948,1523.7516,1962.1907,3346.5825,3880.5598,4130.0205,4112.0547,2797.1133,2029.966
1449.0428,1558.4677,1748.7078,1632.262,2054.451,3353.688,3850.5532,4075.2986,4050.1233,2836.8435,2093.3582
1410.7832,1510.0643,1708.0093,1569.97,2016.6857,3428.8723,3968.0103,4193.7427,4173.9297,2846.858,2054.0144
1332.4098,1423.7853,1601.7894,1451.083,1884.584,3448.2615,4050.026,4314.4336,4286.19,2770.5654,1952.5342
1311.5775,1428.9989,1736.1624,1530.4391,2154.4402,3954.231,4634.6733,4915.1885,4878.3525,3399.1155,2252.6057
1377.1483,1481.2749,1668.7043,1531.4004,1966.0145,3333.3423,3864.4128,4120.247,4096.188,2795.089,2035.1296
1296.341,1371.9023,1611.9885,1382.7235,1949.896,3786.1611,4457.0664,4766.187,4743.954,3014.1777,2025.1082
1445.9938,1554.4257,1742.6982,1627.0759,2046.3142,3338.9844,3832.8657,4051.8127,4031.9834,2826.5713,2087.798
1404.621,1499.6906,1696.9055,1556.9647,2007.944,3431.8494,3976.6843,4201.0054,4184.4277,2844.542,2046.5504
1442.6241,1547.3292,1732.8256,1618.5378,2035.2233,3331.7092,3827.083,4043.1982,4028.617,2816.9326,2079.435
1384.0366,1488.4812,1675.3901,1541.4393,1972.8525,3320.7646,3847.9539,4108.6567,4077.9749,2794.4465,2042.9393
1346.3534,1441.8809,1622.4,1474.3398,1906.3855,3435.2124,4023.254,4283.7285,4254.713,2770.4395,1964.7078
1299.5259,1376.0757,1617.6017,1386.75,1956.0228,3795.3113,4466.0103,4774.311,4750.728,3020.4534,2030.5934
1437.3472,1539.3285,1725.9462,1609.0963,2026.8632,3337.1804,3838.6384,4067.2,4044.7068,2813.6467,2072.3896
1388.8162,1498.0841,1684.3447,1553.1578,1980.7747,3318.2388,3840.3916,4095.13,4070.6885,2796.839,2050.7756
1389.3464,1478.7324,1679.4523,1531.7345,1992.1877,3447.752,4003.1545,4244.8984,4215.202,2841.2158,2031.6608
1357.3938,1456.4021,1637.75,1494.0292,1923.0969,3417.9324,3992.7834,4246.3438,4220.099,2769.0906,1975.0104
1302.333,1379.9679,1621.3081,1390.137,1959.2551,3792.3682,4458.163,4771.739,4740.638,3017.809,2032.196
1474.6788,1599.0707,1817.34,1677.5592,2112.4866,3485.5032,4002.7422,4230.2183,4216.7725,2934.9783,2173.9614
1478.0956,1600.6434,1818.2194,1677.7682,2109.2537,3478.3523,3990.6382,4235.1123,4211.2017,2927.9043,2171.87
1471.7871,1596.0841,1816.6989,1674.9698,2114.0686,3494.564,4017.212,4250.0625,4231.084,2941.2886,2175.1724
1479.9865,1599.7726,1817.026,1676.6521,2107.3738,3476.9429,3992.4526,4247.4683,4214.7725,2925.8452,2171.0073
1430.8528,1534.2839,1721.6993,1602.9906,2021.1044,3342.6262,3851.955,4086.737,4058.549,2810.951,2065.2996
1380.7925,1471.0632,1670.7915,1522.2034,1985.5706,3450.6619,4008.806,4256.253,4222.5195,2839.7698,2025.6598
1395.027,1508.0042,1694.0426,1564.9512,1990.8586,3315.7869,3833.97,4087.3909,4059.9927,2799.9106,2059.8098
1469.0986,1591.6345,1814.3094,1669.7632,2115.5847,3507.5793,4035.3655,4275.0674,4250.7456,2947.9866,2175.9824
1367.308,1472.2516,1655.1461,1516.5825,1941.1106,3398.9614,3958.9844,4208.3467,4182.1733,2770.2693,1987.119
1316.7878,1433.1677,1735.6284,1535.6987,2144.976,3916.6086,4588.7007,4861.3745,4829.1147,3379.6045,2252.671
1482.0217,1599.5358,1817.4052,1676.5813,2107.397,3476.6167,3998.1782,4259.436,4217.2744,2924.6094,2172.2031
1483.6636,1598.2097,1814.8608,1674.082,2104.9304,3475.618,4004.8848,4261.5225,4219.761,2923.3345,2172.0425
1466.6387,1585.9802,1810.8567,1663.92,2116.3438,3522.7705,4053.6428,4298.482,4273.678,2955.5806,2176.3582
1425.5618,1529.0826,1715.1799,1595.0471,2013.7699,3339.0847,3850.1924,4079.636,4057.4373,2804.9905,2057.8242
1401.9865,1515.8815,1701.605,1574.7693,1999.7537,3316.4263,3830.3826,4082.7068,4051.0852,2799.8606,2066.0957
1369.7814,1460.5917,1660.1512,1508.715,1976.2156,3459.3813,4021.1255,4273.565,4240.4385,2837.3357,2016.8611
1376.4462,1484.8861,1668.4514,1534.6907,1954.8025,3380.2686,3926.6636,4168.702,4147.1797,2773.7952,1999.3699
1464.7277,1581.6663,1808.0977,1659.4979,2114.8306,3536.477,4071.0427,4321.0645,4294.4565,2960.058,2175.2537
1306.8912,1389.9896,1627.8881,1400.3658,1960.1265,3769.1182,4425.109,4734.4976,4702.7637,3004.6104,2029.7969
1160.6414,1234.8077,1433.7672,1228.1923,1737.9512,3520.1685,4166.4604,4448.243,4455.826,2701.9949,1768.079
1158.4896,1231.1556,1428.5332,1221.917,1730.1753,3526.416,4177.7075,4469.467,4468.5664,2705.8071,1766.9305
1455.2383,1560.9573,1767.5203,1622.4547,2071.4402,3475.1602,4007.539,4274.795,4228.564,2893.6816,2109.4944
1163.3453,1237.0619,1437.6083,1231.2206,1745.1825,3519.2454,4162.2476,4446.126,4450.013,2700.3752,1769.8289
1453.8901,1558.9492,1764.774,1620.0974,2068.2217,3469.0125,3999.999,4265.407,4218.3213,2886.9949,2106.829
1156.8444,1226.8019,1421.999,1214.6017,1725.5208,3538.886,4197.195,4498.9688,4489.5425,2714.828,1769.556
1485.8596,1597.0894,1810.2412,1670.8513,2098.289,3465.4138,3995.6404,4261.555,4211.632,2918.3762,2172.4595
1165.9823,1238.9668,1441.3551,1233.8048,1752.3334,3525.6262,4167.14,4451.647,4455.7593,2703.5784,1773.053
1319.0663,1436.6115,1736.5751,1539.8405,2139.0435,3902.77,4575.8716,4847.9253,4814.23,3366.713,2251.6921
1418.9512,1521.1497,1706.7131,1585.343,2006.2152,3337.9521,3851.3523,4085.7983,4059.554,2799.3647,2049.923
1156.1252,1225.1743,1418.7975,1210.31,1722.0876,3556.4114,4222.3726,4533.474,4514.8906,2724.1807,1772.0
1409.0125,1525.1101,1710.189,1584.0426,2007.4901,3319.972,3829.7922,4084.4485,4047.0894,2800.893,2071.1724
1168.189,1241.3884,1445.9106,1236.46,1759.2793,3536.5566,4178.185,4470.409,4468.2036,2709.1245,1776.54
1453.8622,1558.8497,1764.5188,1620.0553,2067.3362,3467.1074,3996.473,4257.574,4213.6763,2884.3716,2106.4949
1155.3752,1223.5905,1415.0177,1208.16,1717.211,3560.8284,4229.4707,4541.3037,4521.5894,2726.7817,1772.1227
1462.8276,1576.7653,1804.188,1654.758,2113.1143,3545.0063,4083.4443,4340.4175,4310.167,2964.2898,2175.1018
1486.0178,1598.2113,1809.2092,1671.1758,2096.021,3458.0576,3987.047,4253.3203,4204.5156,2915.6675,2172.251
1459.2909,1566.1105,1773.0928,1628.9479,2076.8342,3478.073,4009.78,4276.438,4233.1855,2903.0823,2116.8728
1308.3251,1394.65,1632.0343,1405.4517,1961.9377,3760.8826,4412.7944,4726.2554,4689.032,2999.4797,2029.0094
1170.5046,1243.4694,1450.4642,1238.433,1768.6791,3554.2024,4197.7915,4497.3604,4490.109,2719.6125,1781.487
1155.5721,1223.1495,1411.9106,1208.1776,1710.8682,3550.9927,4221.95,4528.0166,4511.3345,2725.5806,1771.6262
1486.1306,1598.0663,1807.7502,1671.3472,2095.3875,3449.941,3981.0933,4248.6924,4197.798,2914.1006,2172.8787
1415.3766,1516.25,1702.5902,1579.8994,2003.164,3335.389,3851.3901,4088.3132,4057.417,2797.084,2046.5083
1454.1257,1557.6383,1762.4532,1619.2401,2065.7568,3459.8762,3986.844,4246.7964,4201.7715,2880.5427,2106.7173
1460.8734,1566.1079,1773.8527,1628.6151,2078.5518,3484.8713,4017.2988,4286.2905,4240.9316,2906.8953,2119.8225
1156.3438,1222.8344,1408.1417,1207.673,1705.25,3537.2354,4207.2603,4506.3394,4494.1294,2722.2542,1770.574
1416.4572,1533.7004,1719.1785,1593.7766,2016.4124,3327.7546,3836.1013,4086.954,4051.2505,2804.0825,2076.5156
1172.8723,1245.1578,1453.8276,1240.1111,1775.0675,3563.8577,4207.4443,4513.8735,4500.6416,2726.4258,1784.3302
1390.6293,1500.0135,1684.3063,1556.5005,1974.892,3352.2544,3885.0396,4128.9116,4097.9595,2778.6428,2016.3873
1462.769,1577.0271,1805.6732,1656.7576,2116.5046,3550.025,4089.7637,4347.411,4317.1997,2970.3496,2179.919
1309.1876,1395.9824,1632.3398,1406.9543,1962.256,3756.8828,4405.1895,4712.0703,4681.8467,2994.2632,2027.1327
1486.3948,1597.9146,1806.8605,1671.6937,2095.5178,3446.079,3977.9688,4246.3457,4194.2554,2913.449,2173.8093
1347.6608,1438.1598,1637.5923,1479.2396,1951.8807,3483.5208,4063.6038,4324.865,4290.165,2827.0051,1990.4253
1462.6436,1567.3254,1775.8342,1630.4757,2080.3347,3486.7688,4019.8633,4289.6934,4244.41,2910.2,2122.9856
1159.8385,1226.6335,1407.793,1211.5952,1701.7216,3516.5662,4183.1895,4483.11,4468.4346,2726.8748,1776.4016
1411.5754,1514.6711,1701.101,1577.3424,1999.7513,3336.435,3854.5806,4091.1072,4062.2249,2792.7336,2040.5453
1174.4324,1247.2942,1456.5332,1242.3462,1779.1425,3565.1685,4207.2393,4516.1665,4498.6714,2729.6174,1786.0083
1396.4331,1505.0449,1690.1978,1563.1925,1982.2207,3347.8545,3877.141,4119.791,4088.6558,2781.6392,2021.454
1454.9458,1557.0344,1761.5684,1618.6299,2065.3838,3461.0312,3986.877,4250.6465,4202.0845,2880.9656,2107.5671
1486.3813,1602.657,1810.7119,1678.1057,2096.055,3442.7637,3972.7854,4230.2197,4189.1875,2912.3887,2174.942
1162.0751,1230.4786,1410.1669,1215.612,1704.7571,3517.535,4182.5254,4477.057,4468.7383,2736.1396,1782.8425
1465.0145,1571.7648,1779.3829,1635.2654,2083.3901,3483.0,4014.925,4279.032,4239.309,2912.0896,2127.8315
1460.8248,1576.7596,1803.7927,1656.886,2114.4414,3551.8735,4095.8975,4344.4395,4320.172,2970.0415,2180.3245
