B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11
1335.2667,1438.2095,1700.6761,1464.9333,2022.3239,3723.5906,4320.6855,4628.7427,4586.4097,3039.0095,2114.457
1319.1122,1444.3551,1646.2523,1551.5514,1990.4954,3434.9534,4001.6821,4196.6167,4225.776,2834.159,1988.271
1340.4286,1431.7142,1695.6285,1464.7905,2040.2858,3824.9143,4480.2383,4758.7427,4761.219,3137.762,2137.781
1318.25,1450.3055,1653.8427,1546.6759,1970.4445,3443.4722,4033.25,4243.815,4255.9536,2800.2036,1974.1389
1342.0094,1414.4113,1677.3738,1443.6168,2033.7664,3849.972,4497.103,4843.103,4781.4395,3132.271,2127.3364
1342.1926,1438.321,1691.2294,1466.4403,2033.6055,3825.0276,4488.3027,4759.9634,4777.835,3108.1743,2115.9724
1342.381,1434.8762,1693.019,1464.7238,2034.9048,3795.6572,4473.5522,4760.495,4756.533,3076.4285,2101.0667
1317.5143,1457.1619,1673.2095,1508.5428,1951.4476,3623.5906,4331.7905,4542.1523,4551.095,2817.3523,1961.619
1333.8191,1440.1428,1693.4952,1470.4572,2039.1904,3710.6763,4349.943,4651.2383,4641.457,3012.581,2079.505
1328.0468,1432.4113,1672.4579,1464.5981,2023.785,3624.57,4254.028,4531.3643,4555.701,2972.0935,2058.0654
1320.6227,1422.585,1650.3019,1453.2642,2003.717,3565.2546,4155.5474,4440.094,4464.4624,2947.8867,2050.3396
1311.9238,1464.1904,1701.1809,1513.981,1979.3905,3727.1619,4443.3145,4662.952,4672.467,2884.3428,1985.2667
1313.6666,1428.6482,1643.3518,1467.537,1989.4537,3495.9075,4073.5,4318.0,4388.463,2917.0464,2038.4907
1305.8302,1454.4056,1704.7264,1505.1887,1981.1887,3766.3208,4517.415,4740.679,4749.821,2924.0,1994.3396
1305.5566,1425.8773,1625.217,1463.7452,1947.3302,3404.1604,3936.7737,4173.34,4246.132,2822.8113,1994.849
1301.849,1420.4529,1607.0377,1452.1132,1913.5,3383.4622,3910.566,4162.8115,4203.9243,2786.0283,1978.8962
1300.3889,1447.3796,1703.1296,1502.8611,1969.713,3743.8333,4516.852,4754.963,4728.472,2925.3704,1990.7037
1298.3392,1414.0536,1588.75,1442.6875,1884.9553,3362.3125,3896.884,4153.2856,4169.527,2758.8481,1967.4375
1275.8868,1364.1887,1531.1792,1385.651,1806.585,3374.3208,3987.1416,4273.8115,4224.9907,2711.33,1914.3208
1263.3868,1328.651,1489.7264,1335.5,1770.1792,3412.066,4078.2642,4381.736,4316.5474,2703.4246,1882.849
1293.287,1426.3427,1670.9073,1473.1573,1923.6389,3725.3982,4545.0,4747.7036,4739.102,2879.2314,1953.4073
1243.085,1298.7548,1465.7358,1297.1792,1745.5377,3519.717,4300.745,4638.755,4550.5283,2730.67,1849.5
1237.0566,1287.6887,1457.8773,1284.934,1740.3208,3571.802,4376.9526,4710.094,4643.802,2747.368,1841.7548
1236.6852,1277.3796,1446.9445,1268.7037,1738.8982,3608.2593,4416.463,4750.815,4661.9536,2764.8147,1843.5555
1285.7944,1393.3926,1636.2617,1438.271,1876.9253,3758.112,4665.299,4865.589,4836.8877,2810.8225,1897.5514
1238.4623,1282.783,1455.7264,1273.085,1744.0283,3605.1416,4383.585,4730.6416,4616.5566,2769.17,1849.8679
1243.0857,1293.5428,1470.6095,1282.9905,1754.5143,3570.505,4326.781,4664.438,4549.4,2770.1428,1860.8096
1282.8427,1384.0093,1623.9073,1419.75,1860.5463,3801.139,4765.824,4999.0557,4948.0835,2795.9814,1874.5278
1250.4722,1299.3148,1467.7407,1291.5741,1768.4907,3528.5186,4222.5186,4467.148,4471.4165,2779.6482,1878.713
1264.6389,1308.3055,1478.4352,1306.8055,1791.5186,3490.5278,4127.6206,4381.4814,4397.1294,2817.3982,1917.6852
1278.4434,1390.4246,1626.1038,1420.3019,1854.4529,3827.783,4824.3774,5062.132,5015.302,2793.066,1866.9434
1285.6792,1344.0566,1518.283,1367.7358,1850.349,3475.7454,4052.802,4309.4526,4347.5757,2894.198,1988.217
1303.5278,1368.3611,1556.0186,1427.2037,1909.5927,3486.2222,4039.5833,4333.648,4349.398,2983.6482,2064.3425
1278.5905,1402.6761,1629.2667,1424.4762,1852.3429,3839.6667,4845.476,5084.076,5033.619,2797.4666,1869.2762
1320.0278,1392.8889,1594.6945,1489.0648,1957.5278,3473.389,4034.0186,4332.852,4351.1294,3052.4443,2127.7036
1335.3889,1424.7037,1641.7314,1549.9722,2021.3518,3473.963,4000.9907,4327.907,4316.1206,3135.0925,2201.287
1280.4717,1401.0566,1628.8208,1426.4056,1841.934,3826.698,4845.67,5082.3774,5029.0093,2793.368,1867.1415
1346.3868,1456.6415,1683.3679,1598.3019,2072.783,3499.2737,3996.1604,4331.3774,4314.6133,3198.4622,2256.585
1353.422,1471.6239,1711.1467,1623.8899,2107.844,3537.9082,4039.0,4396.2754,4340.6055,3246.3027,2291.2751
1284.9905,1400.5524,1624.9048,1425.9238,1837.6666,3793.6667,4800.5522,5020.895,4983.971,2784.7334,1867.1143
1355.8868,1474.8868,1724.0,1631.7452,2134.2642,3579.5754,4086.698,4424.283,4386.84,3287.0566,2317.4246
1355.1101,1468.1835,1724.9541,1606.3854,2119.477,3633.5505,4162.789,4489.4497,4454.101,3264.165,2287.523
1341.8241,1432.0927,1683.8427,1531.8982,2059.7314,3679.0093,4230.9814,4534.463,4529.7964,3194.1018,2211.824
1296.5094,1415.8302,1644.849,1447.5566,1887.1604,3753.3774,4646.066,4872.9434,4842.6885,2834.4812,1916.915
1331.4673,1398.785,1633.4392,1469.9626,1995.9159,3658.6074,4249.131,4503.4395,4551.215,3094.4766,2130.9346
1325.915,1389.8585,1608.5189,1441.9056,1951.4811,3597.1416,4203.481,4462.1885,4493.717,3015.9434,2084.415
1298.8,1422.5714,1657.7238,1459.238,1922.2476,3727.6096,4557.105,4775.8096,4763.029,2862.2856,1945.1333
1323.5048,1388.0762,1595.4667,1426.5809,1913.6,3508.9333,4131.7427,4413.8477,4397.7905,2947.419,2051.1333
1326.0178,1404.5892,1597.9642,1442.7678,1908.2411,3412.741,4032.1965,4320.6606,4288.1606,2928.5178,2062.6697
1304.367,1427.0183,1661.7706,1471.6239,1953.7156,3719.2935,4483.422,4690.257,4694.413,2906.3027,1978.8165
1332.4667,1428.9714,1606.5714,1476.2476,1924.0952,3321.2476,3918.1238,4188.5713,4158.819,2924.981,2093.1904
1311.6542,1429.1122,1659.6355,1477.785,1972.785,3710.5327,4442.14,4598.0376,4655.8037,2926.0466,1993.0281
1347.8585,1477.8585,1674.1038,1539.1038,2006.0566,3394.5566,3963.085,4281.604,4227.8774,3033.0566,2176.0095
1355.4166,1500.7686,1706.9445,1564.1945,2041.7222,3459.8704,4046.463,4319.7036,4310.5835,3057.824,2187.7314
1316.1981,1425.7452,1659.2548,1480.3019,2006.5189,3748.4905,4450.4526,4644.698,4671.915,2985.5754,2028.151
1357.0476,1500.238,1715.981,1558.7047,2058.0857,3524.3713,4105.486,4379.581,4368.962,3049.8667,2175.3428
1318.8037,1431.5795,1677.4392,1498.7944,2044.3364,3793.6729,4469.9814,4659.495,4684.542,3061.8784,2070.0466
1333.1698,1466.8302,1692.217,1507.2548,2015.1887,3649.67,4234.6885,4529.2075,4530.085,2955.547,2068.0095
1306.8381,1484.2667,1726.1333,1535.2953,2056.238,3689.4666,4254.1333,4508.381,4503.7046,3012.7334,2101.7715
1295.523,1441.633,1678.5872,1481.0367,2012.0092,3741.3303,4345.1284,4621.1743,4608.633,2999.0093,2065.8992
1281.4434,1393.8019,1622.5566,1420.1792,1958.2452,3745.302,4377.132,4687.6226,4661.7075,2959.4058,2020.1604
1314.3148,1517.0278,1764.3796,1580.0648,2086.8518,3645.2686,4188.4443,4416.315,4432.5186,3016.6296,2124.0833
1319.3036,1435.1608,1694.0267,1507.9733,2069.991,3812.6965,4475.098,4675.4463,4689.384,3130.6072,2108.866
1271.287,1368.3982,1584.8518,1385.4907,1920.4259,3707.9722,4348.2686,4691.4814,4632.657,2913.1482,1989.6018
1316.019,1426.1714,1657.5238,1447.3619,1983.2,3726.0095,4346.971,4664.5713,4643.8857,2939.1714,2025.9714
1321.0283,1533.0754,1777.1415,1599.5471,2097.6038,3582.802,4097.4526,4325.2266,4344.085,2992.934,2130.783
1261.7548,1351.4529,1550.1698,1362.849,1879.0944,3647.915,4284.4526,4606.1133,4562.783,2851.7358,1957.415
1332.9908,1532.2568,1773.9725,1598.1193,2090.8806,3536.4312,4022.7615,4254.6055,4268.2017,2955.1926,2122.7708
1254.2358,1338.934,1527.3679,1347.0189,1851.1698,3604.3208,4236.745,4524.9243,4512.7075,2814.2925,1939.7264
1246.8208,1337.4717,1519.6132,1341.434,1830.1321,3576.2642,4213.17,4482.7734,4474.6885,2796.2358,1931.7358
1354.7358,1521.4717,1751.8679,1574.4717,2062.7263,3481.83,3973.151,4189.906,4189.6416,2902.3774,2096.6887
1322.8096,1438.9619,1708.238,1514.6095,2100.9048,3824.0476,4467.162,4683.7144,4695.7617,3209.4475,2156.1904
1361.2953,1487.6761,1712.5048,1536.3524,2028.1714,3456.6858,3966.4094,4199.8286,4171.857,2870.8572,2070.6763
1245.7075,1356.5283,1541.5283,1366.6415,1842.6132,3560.4434,4180.9717,4402.679,4435.396,2805.3584,1953.0377
1280.9434,1371.1321,1626.6981,1369.9529,1952.4811,3884.83,4574.396,4951.2075,4890.9526,2959.2642,1989.8773
1367.0377,1477.5471,1692.9434,1520.1038,2004.3302,3418.8962,3937.651,4158.9624,4138.5093,2844.8396,2056.132
1273.2991,1354.1309,1613.4673,1349.4486,1941.6915,3911.813,4633.224,5005.2524,4939.4395,2964.813,1984.0747
1322.2476,1451.981,1714.219,1523.4572,2107.4666,3828.1904,4438.6855,4628.476,4675.5713,3236.6953,2177.5525
1250.8533,1383.5504,1576.9908,1400.7706,1866.8899,3575.688,4188.844,4414.147,4429.7705,2834.6147,1986.7247
1266.7548,1333.6415,1592.0094,1326.849,1926.151,3910.3208,4658.283,5018.6226,4952.4434,2961.3208,1976.1604
1257.5283,1393.2925,1594.3113,1417.151,1876.3773,3608.6887,4222.396,4439.5093,4467.915,2847.1887,1999.6038
1263.8191,1333.7715,1588.2572,1332.5809,1918.6666,3875.4856,4601.2383,4949.505,4893.457,2950.4285,1971.7142
1325.3928,1461.1072,1730.3392,1534.5714,2129.9731,3839.5625,4430.4194,4661.3213,4665.6694,3287.5269,2213.0625
1489.0944,1629.8773,1829.3208,1719.1698,2164.5283,3382.5,3840.434,4096.34,4032.151,2896.5754,2149.7546
1489.9272,1625.8636,1824.8363,1716.4728,2160.6545,3363.4,3808.3635,4073.291,4000.4546,2887.491,2148.9
1269.4623,1409.5471,1614.783,1438.5094,1883.349,3586.2642,4194.245,4440.6416,4432.736,2843.0754,2006.7075
1482.6095,1637.2476,1836.9905,1724.4762,2170.476,3398.1333,3863.7524,4127.6953,4051.9048,2900.3523,2150.8667
1492.9623,1631.6132,1827.0094,1721.9246,2149.0378,3330.0754,3775.8113,4020.0754,3955.547,2860.83,2136.4434
1481.0471,1625.6321,1825.1981,1709.066,2166.1792,3411.868,3883.415,4154.3774,4069.3208,2901.0566,2145.7925
1372.1619,1454.1714,1625.3239,1486.9619,1921.6857,3205.1428,3703.1333,3901.8477,3893.419,2718.8762,2004.5143
1491.125,1619.6697,1808.5892,1705.9733,2092.366,3282.1606,3741.6428,3969.375,3917.6965,2797.0356,2087.2947
1281.434,1421.0189,1621.5,1451.7075,1894.8585,3548.953,4144.8115,4364.302,4373.34,2837.2642,2013.7452
1324.2858,1453.1072,1723.8125,1520.5,2129.2769,3824.2678,4415.098,4692.857,4655.991,3289.4285,2221.0625
1270.0178,1325.6608,1551.6786,1327.1517,1886.6339,3731.116,4369.2056,4665.732,4679.6963,2874.9285,1931.8303
1475.5321,1567.3395,1756.3578,1640.0918,2028.6239,3307.156,3801.8623,4045.211,3989.9907,2745.4954,2033.2294
1289.271,1429.8505,1632.1495,1470.2523,1910.4205,3485.9907,4064.243,4310.4673,4290.14,2836.757,2025.2991
1471.5377,1622.6321,1823.7925,1699.3868,2149.1887,3462.4717,3956.8113,4217.7925,4142.3867,2894.6604,2124.1604
1322.1682,1445.0281,1708.9346,1504.1776,2121.2898,3855.542,4449.486,4715.776,4691.9346,3296.542,2222.2803
1275.3889,1331.0463,1543.1296,1333.2407,1873.2686,3655.9722,4281.1113,4562.463,4577.435,2838.3425,1916.3055
1466.283,1537.4529,1726.5944,1601.1227,1999.6604,3342.2263,3859.953,4100.0,4053.4905,2729.8774,2005.6227
1466.9811,1600.7925,1808.6792,1672.9056,2144.1887,3491.8962,3985.151,4276.9434,4175.821,2898.783,2120.17
1296.8224,1438.3177,1638.1309,1484.3832,1912.8878,3421.187,3978.2336,4239.234,4208.056,2819.2524,2024.9719
1456.0,1511.2222,1697.9814,1560.8241,1971.1852,3372.3796,3904.4167,4122.093,4101.8794,2703.8147,1971.8055
1282.3085,1336.7009,1542.5514,1345.4299,1865.9065,3582.9534,4199.626,4441.8315,4470.6543,2814.9065,1911.3458
1461.9813,1594.9813,1801.0935,1662.5981,2135.187,3512.159,4028.271,4308.897,4225.4487,2901.0747,2110.8037
1445.9048,1512.1714,1696.4191,1560.9524,1958.3143,3376.0571,3916.6953,4093.8286,4110.971,2684.1904,1953.8953
1382.3027,1476.844,1643.055,1511.7798,1917.7339,3163.789,3633.633,3834.312,3822.3027,2687.7065,2000.7798
1304.9619,1446.019,1636.5238,1496.3715,1924.8953,3334.3047,3878.0095,4127.3145,4091.238,2798.6858,2029.6285
1437.7925,1505.3868,1689.6698,1552.6792,1951.9811,3378.7454,3925.7925,4098.396,4113.481,2667.698,1940.7264
1287.7905,1340.0095,1536.4667,1347.9714,1859.9619,3551.6477,4176.105,4353.01,4421.2666,2795.1143,1900.9524
1386.0762,1467.6095,1639.1523,1501.6381,1912.2476,3186.981,3670.762,3873.6572,3852.3428,2688.762,1991.4572
1319.2925,1437.217,1703.4434,1496.2736,2094.8113,3894.3208,4561.5757,4913.8115,4788.066,3260.8774,2193.1133
1432.651,1510.151,1701.6887,1559.5754,1959.6887,3381.2546,3921.3584,4095.0942,4106.2734,2664.698,1938.9529
1447.75,1544.1296,1765.75,1606.7593,2105.9443,3595.3704,4175.435,4467.593,4378.972,2925.5833,2094.8057
1318.0,1442.3458,1629.6262,1493.7196,1916.5981,3302.4019,3830.2244,4090.4673,4047.6917,2771.972,2013.056
1295.8191,1348.8667,1540.9238,1353.5714,1856.5048,3505.457,4141.657,4313.029,4370.2666,2781.7524,1899.1143
1387.7524,1460.3429,1633.4857,1489.8762,1907.7524,3209.1714,3709.3904,3963.505,3889.6572,2683.6858,1981.7142
1428.8208,1508.8113,1705.085,1561.934,1963.3019,3396.132,3922.9622,4108.415,4122.9243,2669.9434,1942.0189
1438.8113,1504.7358,1738.7925,1562.1415,2089.2358,3666.8113,4273.4907,4591.7925,4487.198,2942.915,2082.8584
1338.0286,1440.2572,1625.7238,1491.8477,1899.8191,3276.962,3798.438,4044.6858,4014.6953,2744.6382,1993.5714
1319.8818,1444.1818,1715.5272,1511.9636,2109.6636,3905.9636,4597.2544,4917.1274,4816.809,3278.9636,2201.991
1383.8411,1466.0281,1642.4299,1497.7009,1915.0935,3251.5608,3774.4111,4052.729,3966.9534,2700.1309,1991.1589
1303.2358,1364.6604,1554.3208,1367.2452,1863.2548,3487.4246,4118.16,4307.019,4360.33,2774.1887,1896.3585
1427.1296,1495.5093,1694.0278,1544.2222,1960.963,3413.2407,3945.75,4151.2593,4145.4814,2676.1667,1938.9907
1430.6604,1496.7264,1723.9434,1547.349,2076.2737,3654.632,4251.4624,4544.321,4468.16,2932.2546,2075.1887
1425.3334,1500.3048,1698.4476,1554.4952,1976.3524,3391.019,3909.6191,4118.819,4108.2,2684.581,1952.6761
1384.5803,1473.9286,1647.6428,1505.2053,1922.1072,3285.2769,3825.5981,4080.6785,4022.3928,2707.5803,1998.0447
1359.1714,1435.2095,1614.7238,1482.3239,1895.1238,3277.7715,3807.819,4037.238,4011.581,2729.6477,1984.1809
1308.8868,1370.5944,1556.0,1368.4906,1856.6227,3454.8113,4091.8113,4289.2075,4344.321,2751.5378,1887.6887
1425.4667,1505.4762,1699.238,1553.3619,1971.619,3392.257,3924.4856,4118.2095,4119.2285,2683.7239,1948.9619
1383.3119,1471.6422,1651.1835,1503.5597,1931.578,3313.6238,3861.11,4135.3027,4057.6973,2719.6514,2013.4128
1413.1321,1484.8773,1710.915,1527.7264,2055.9812,3603.934,4193.519,4418.3774,4392.755,2888.4905,2050.9905
1377.5093,1440.6296,1622.4814,1484.0648,1898.537,3293.8704,3821.6575,4105.222,4022.824,2722.7407,1980.713
1313.4205,1370.944,1559.757,1368.7944,1859.7477,3458.3364,4082.617,4322.0,4334.776,2754.5793,1897.7383
1490.5524,1619.0286,1851.4572,1729.9905,2164.7905,3552.5334,4093.2095,4325.7334,4280.181,2971.6096,2236.181
1500.5143,1624.5428,1848.5428,1722.8286,2155.4856,3481.3618,3982.4094,4215.924,4168.952,2936.6,2231.3333
1488.5754,1613.9529,1853.1604,1723.566,2164.0566,3583.085,4143.4717,4390.0757,4339.7925,2996.717,2242.1038
1505.381,1640.2,1855.3048,1740.6857,2147.3809,3431.2856,3911.4094,4113.219,4096.7617,2920.1047,2231.6287
1431.4954,1512.7982,1697.0642,1552.899,1981.0734,3408.7798,3957.789,4179.266,4145.9814,2697.4036,1957.156
1403.849,1499.8679,1716.651,1540.8773,2046.2925,3524.4717,4080.7546,4314.5093,4273.1226,2849.868,2045.3208
1381.566,1468.1698,1651.8113,1498.8773,1932.4811,3352.7642,3914.7454,4158.868,4115.0,2724.717,2015.9811
1487.5,1609.5093,1852.1945,1716.1573,2165.9353,3598.0925,4166.1294,4435.907,4371.287,3015.6943,2249.787
1393.5983,1456.9464,1634.4553,1493.8661,1909.7053,3310.116,3848.1519,4142.9644,4040.3215,2716.259,1979.2322
1325.8113,1457.0283,1757.8019,1554.4529,2156.0942,3955.0283,4674.406,4957.4526,4891.6885,3348.5754,2244.698
1512.0754,1661.566,1871.3585,1764.1604,2150.5378,3381.2358,3845.8774,4051.0754,4031.632,2907.934,2238.849
1515.787,1683.8241,1893.1666,1793.9722,2159.213,3342.2593,3781.1204,4009.963,3963.6482,2906.2036,2252.3518
1488.9717,1615.3302,1856.7452,1721.5189,2167.9246,3598.1792,4167.9907,4425.906,4383.4434,3025.085,2256.0283
1439.6422,1526.578,1708.1652,1566.6055,1997.633,3408.954,3958.3762,4207.7983,4144.156,2713.7615,1977.8533
1379.9717,1476.5471,1663.585,1504.585,1937.7548,3371.8774,3934.953,4182.34,4145.3584,2731.8867,2021.066
1397.1401,1513.0094,1719.3551,1554.9346,2034.7944,3434.6821,3952.2617,4167.4395,4147.6636,2804.6821,2034.729
1409.25,1500.8392,1666.6608,1534.4197,1941.7678,3293.5981,3829.1697,4081.6785,4013.6606,2715.3125,1995.6608
1490.2991,1617.4486,1851.8599,1720.9346,2167.3083,3588.9346,4149.374,4382.1123,4372.14,3034.9158,2262.5608
1316.019,1383.9714,1571.1238,1383.3619,1855.5333,3445.3809,4058.562,4268.514,4304.99,2747.9143,1912.9238
1170.0,1272.1792,1461.4906,1280.3302,1733.6698,3367.0095,3945.6792,4190.321,4199.9243,2681.0188,1807.434
1167.3773,1265.2264,1442.3679,1267.9529,1707.2548,3310.6133,3882.0378,4123.4526,4135.5757,2646.434,1789.1132
1507.981,1626.0762,1790.9714,1710.4857,2078.457,3164.581,3608.3618,3844.2476,3794.9524,2755.8762,2085.2761
1174.5524,1281.5905,1480.3334,1293.1333,1774.3905,3449.6191,4039.6096,4254.876,4302.2954,2739.1143,1838.4762
1507.1809,1635.2285,1800.6,1717.1333,2086.8572,3195.781,3644.9905,3879.8857,3829.1904,2766.762,2087.5144
1165.4486,1256.5701,1426.5981,1255.0841,1687.8691,3278.0654,3847.5327,4059.458,4098.8506,2621.458,1773.8224
1520.8868,1697.6981,1895.9246,1803.6698,2158.783,3286.953,3709.915,3923.3208,3895.5566,2900.868,2263.566
1179.5421,1287.3085,1495.4113,1300.7196,1810.3364,3516.4485,4123.4204,4337.103,4403.4297,2786.7664,1863.3551
1329.9905,1466.6666,1771.8857,1573.4667,2167.6667,3938.495,4629.4287,4881.3906,4846.1523,3346.3142,2251.6287
1447.6666,1568.7238,1745.6571,1611.6,2023.8953,3400.781,3942.7144,4182.095,4126.2285,2737.3809,2008.4191
1161.6132,1252.3962,1425.1038,1253.1038,1677.4529,3266.151,3843.5283,4057.5095,4093.5754,2611.0942,1763.2358
1381.0927,1470.0278,1656.7778,1497.4166,1933.4352,3376.639,3947.8796,4207.574,4158.898,2725.7222,2014.8334
1183.2936,1284.4037,1500.9175,1295.2844,1834.055,3585.7798,4195.3486,4470.1284,4501.633,2828.835,1880.5688
1506.6355,1633.8224,1800.271,1712.9813,2091.7383,3222.6543,3673.701,3898.2244,3863.8037,2775.7852,2086.5234
1159.6296,1246.8241,1423.3704,1247.9722,1682.4352,3312.6853,3905.0186,4130.7407,4162.3335,2623.7314,1762.6573
1491.915,1622.6321,1853.5566,1728.915,2169.302,3561.4622,4112.16,4345.4526,4345.6133,3045.8396,2272.1887
1521.0447,1710.1875,1905.0803,1815.5447,2160.116,3291.8215,3716.1519,3926.4285,3895.5981,2902.75,2264.4197
1504.213,1618.2778,1782.2686,1708.2037,2062.537,3111.287,3533.9722,3751.0925,3729.2778,2747.0,2083.5186
1315.0952,1383.1428,1575.1714,1381.4762,1863.8953,3468.457,4087.5525,4314.038,4330.7046,2773.3428,1931.5333
1187.2686,1283.5093,1510.6204,1294.6482,1848.6852,3623.1482,4240.574,4557.1113,4561.435,2849.963,1889.7314
1157.3143,1238.8762,1413.2285,1240.0286,1680.3048,3345.0,3953.8953,4161.181,4214.4478,2625.962,1755.981
1520.8868,1728.3019,1922.585,1833.217,2168.3396,3313.0188,3742.434,3945.283,3933.953,2915.8396,2271.2546
1456.085,1619.7548,1796.3868,1671.6887,2057.151,3383.5,3903.849,4122.717,4083.0942,2762.047,2047.3019
1506.2572,1630.1238,1807.6476,1713.3619,2102.7048,3263.4666,3720.1714,3980.6477,3912.8857,2788.3618,2090.1238
1502.2452,1627.4906,1790.1698,1719.1604,2064.0283,3102.7925,3513.0188,3717.8113,3708.1792,2742.9717,2083.1604
1156.0186,1236.2314,1413.9352,1236.1389,1692.8704,3414.2964,4045.1296,4247.5557,4305.185,2648.287,1762.4907
1385.0,1467.5,1655.1428,1497.375,1934.7411,3397.4644,3979.7053,4224.8213,4188.116,2733.991,2015.7858
1192.8679,1276.5283,1502.7264,1287.8679,1842.2452,3605.0378,4226.717,4547.245,4549.934,2819.83,1874.651
1432.4857,1598.3715,1764.5143,1645.619,2011.6381,3275.7905,3791.0762,3995.524,3962.6096,2744.0762,2044.762
1493.019,1626.2762,1860.5143,1736.3334,2168.0667,3513.8286,4060.543,4342.857,4296.533,3044.2095,2280.5715
1313.0281,1384.4392,1581.9813,1386.243,1879.8224,3478.4019,4114.243,4332.4487,4339.1587,2806.813,1960.0187
1518.7222,1731.6111,1928.8982,1832.1389,2172.5464,3352.111,3802.1943,4005.1853,4005.2036,2931.824,2270.8982
1387.5238,1527.3334,1709.6476,1561.7047,2001.9238,3255.019,3766.2095,3926.8762,3919.2761,2716.4856,2000.219
1499.6604,1626.2358,1785.717,1714.0754,2054.4058,3103.6226,3516.6038,3700.17,3722.2925,2745.3396,2079.5095
1157.2858,1236.4476,1421.4476,1232.2667,1706.4762,3548.524,4221.476,4430.971,4492.7617,2701.743,1776.0381
1457.1887,1631.849,1803.8962,1683.349,2067.3867,3377.9246,3890.415,4119.717,4069.3584,2771.6133,2061.2075
1196.9333,1286.5333,1516.0476,1301.4857,1839.2572,3593.2095,4218.7334,4561.2573,4540.095,2785.524,1859.8572
1441.4286,1611.3839,1780.9286,1662.0089,2033.6428,3296.5356,3802.0356,4008.7856,3976.009,2756.8303,2056.491
1506.0927,1626.75,1814.0741,1710.0834,2116.7778,3317.139,3786.4536,4062.2593,3981.0278,2804.2222,2097.4075
1514.762,1729.5333,1935.0381,1835.6666,2166.9333,3398.2476,3850.0286,4057.0286,4045.4666,2937.2761,2265.495
1160.0654,1236.3177,1421.1776,1231.514,1705.0374,3581.8599,4277.682,4514.131,4550.9253,2714.5793,1779.7758
1497.9352,1632.7037,1791.787,1718.7686,2055.4443,3103.8982,3526.2686,3698.4075,3738.9167,2750.0,2081.389
1490.4954,1631.4113,1862.4019,1741.8505,2172.1401,3492.3179,4034.43,4315.3457,4267.243,3055.514,2291.299
1394.1038,1461.0189,1651.5,1492.4434,1937.8868,3422.1792,4012.33,4254.34,4220.321,2742.302,2015.783
